Record_id,CountyFips,StateName,CountyName,ReportYear,Value,MeasureType
73223,37167,North Carolina,Stanly,2004,14.44666243,2
73224,37167,North Carolina,Stanly,2005,14.37576081,2
73225,37167,North Carolina,Stanly,2006,14.24296585,2
73226,37167,North Carolina,Stanly,2007,14.32704724,2
73227,37167,North Carolina,Stanly,2008,12.57481231,2
73228,37167,North Carolina,Stanly,2009,10.22617249,2
73229,37167,North Carolina,Stanly,2010,11.24320882,2
73230,37167,North Carolina,Stanly,2011,10.2482746,2
73231,37169,North Carolina,Stokes,2001,14.99661748,2
73232,37169,North Carolina,Stokes,2002,13.96662406,2
73233,37169,North Carolina,Stokes,2003,13.22637212,2
73234,37169,North Carolina,Stokes,2004,14.05571426,2
73235,37169,North Carolina,Stokes,2005,13.79655333,2
73236,37169,North Carolina,Stokes,2006,13.78654203,2
73237,37169,North Carolina,Stokes,2007,14.17932388,2
73238,37169,North Carolina,Stokes,2008,12.09624767,2
73239,37169,North Carolina,Stokes,2009,9.739875501,2
73240,37169,North Carolina,Stokes,2010,10.58435503,2
73241,37169,North Carolina,Stokes,2011,9.576638564,2
73242,37171,North Carolina,Surry,2001,15.05483543,2
73243,37171,North Carolina,Surry,2002,14.21317464,2
73244,37171,North Carolina,Surry,2003,13.41685527,2
73245,37171,North Carolina,Surry,2004,14.14800211,2
73246,37171,North Carolina,Surry,2005,13.92135391,2
73247,37171,North Carolina,Surry,2006,13.96521705,2
73248,37171,North Carolina,Surry,2007,14.50436517,2
73249,37171,North Carolina,Surry,2008,11.99258648,2
73250,37171,North Carolina,Surry,2009,9.993470581,2
73251,37171,North Carolina,Surry,2010,10.79195614,2
73252,37171,North Carolina,Surry,2011,9.623654214,2
73253,37173,North Carolina,Swain,2001,12.8120404,2
73254,37173,North Carolina,Swain,2002,11.40119994,2
73255,37173,North Carolina,Swain,2003,11.91204249,2
73256,37173,North Carolina,Swain,2004,11.26109994,2
73257,37173,North Carolina,Swain,2005,11.76842205,2
73258,37173,North Carolina,Swain,2006,11.55159203,2
73259,37173,North Carolina,Swain,2007,12.44451656,2
73260,37173,North Carolina,Swain,2008,10.86650371,2
73261,37173,North Carolina,Swain,2009,9.113272721,2
73262,37173,North Carolina,Swain,2010,9.957097723,2
73263,37173,North Carolina,Swain,2011,9.210928129,2
73264,37175,North Carolina,Transylvania,2001,12.70669622,2
73265,37175,North Carolina,Transylvania,2002,11.48748152,2
73266,37175,North Carolina,Transylvania,2003,11.50977653,2
73267,37175,North Carolina,Transylvania,2004,11.52790798,2
73268,37175,North Carolina,Transylvania,2005,11.84526256,2
73269,37175,North Carolina,Transylvania,2006,12.15746011,2
73270,37175,North Carolina,Transylvania,2007,12.31487461,2
73271,37175,North Carolina,Transylvania,2008,11.18740842,2
73272,37175,North Carolina,Transylvania,2009,9.483608795,2
73273,37175,North Carolina,Transylvania,2010,10.29066856,2
73274,37175,North Carolina,Transylvania,2011,9.280527033,2
73275,37177,North Carolina,Tyrrell,2001,10.90885001,2
73276,37177,North Carolina,Tyrrell,2002,9.438526756,2
73277,37177,North Carolina,Tyrrell,2003,9.412966153,2
73278,37177,North Carolina,Tyrrell,2004,9.734730418,2
73279,37177,North Carolina,Tyrrell,2005,9.718803096,2
73280,37177,North Carolina,Tyrrell,2006,9.836006151,2
73281,37177,North Carolina,Tyrrell,2007,9.23153054,2
73282,37177,North Carolina,Tyrrell,2008,10.52213979,2
73283,37177,North Carolina,Tyrrell,2009,7.843662989,2
73284,37177,North Carolina,Tyrrell,2010,8.502532803,2
73285,37177,North Carolina,Tyrrell,2011,8.59034923,2
73286,37179,North Carolina,Union,2001,15.42412693,2
73287,37179,North Carolina,Union,2002,14.37986667,2
73288,37179,North Carolina,Union,2003,14.56826883,2
73289,37179,North Carolina,Union,2004,14.88272267,2
73290,37179,North Carolina,Union,2005,15.32426467,2
73291,37179,North Carolina,Union,2006,14.93425982,2
73292,37179,North Carolina,Union,2007,14.74738099,2
73293,37179,North Carolina,Union,2008,13.13953074,2
73294,37179,North Carolina,Union,2009,10.79956887,2
73295,37179,North Carolina,Union,2010,11.93478946,2
73296,37179,North Carolina,Union,2011,11.06334342,2
73297,37181,North Carolina,Vance,2001,13.91474984,2
73298,37181,North Carolina,Vance,2002,12.50237774,2
73299,37181,North Carolina,Vance,2003,12.33953451,2
73300,37181,North Carolina,Vance,2004,12.41349406,2
73301,37181,North Carolina,Vance,2005,12.70975156,2
73302,37181,North Carolina,Vance,2006,12.66322723,2
73303,37181,North Carolina,Vance,2007,12.65650032,2
73304,37181,North Carolina,Vance,2008,11.476892,2
73305,37181,North Carolina,Vance,2009,9.13918563,2
73306,37181,North Carolina,Vance,2010,9.824044603,2
73307,37181,North Carolina,Vance,2011,9.330902392,2
73308,37183,North Carolina,Wake,2001,14.41966667,2
73309,37183,North Carolina,Wake,2002,13.86729184,2
73310,37183,North Carolina,Wake,2003,13.85249677,2
73311,37183,North Carolina,Wake,2004,13.55319776,2
73312,37183,North Carolina,Wake,2005,13.75021934,2
73313,37183,North Carolina,Wake,2006,13.87705846,2
73314,37183,North Carolina,Wake,2007,13.06235032,2
73315,37183,North Carolina,Wake,2008,11.66804085,2
73316,37183,North Carolina,Wake,2009,9.355574844,2
73317,37183,North Carolina,Wake,2010,10.31587035,2
73318,37183,North Carolina,Wake,2011,10.81602327,2
73319,37185,North Carolina,Warren,2001,13.5575214,2
73320,37185,North Carolina,Warren,2002,12.19711023,2
73321,37185,North Carolina,Warren,2003,12.1790562,2
73322,37185,North Carolina,Warren,2004,12.11971305,2
73323,37185,North Carolina,Warren,2005,12.40478328,2
73324,37185,North Carolina,Warren,2006,12.39205401,2
73325,37185,North Carolina,Warren,2007,12.44720569,2
73326,37185,North Carolina,Warren,2008,11.12848753,2
73327,37185,North Carolina,Warren,2009,8.943707581,2
73328,37185,North Carolina,Warren,2010,9.602873145,2
73329,37185,North Carolina,Warren,2011,9.027962858,2
73330,37187,North Carolina,Washington,2001,12.29076746,2
73331,37187,North Carolina,Washington,2002,10.68929068,2
73332,37187,North Carolina,Washington,2003,10.63647968,2
73333,37187,North Carolina,Washington,2004,10.87604064,2
73334,37187,North Carolina,Washington,2005,10.97029323,2
73335,37187,North Carolina,Washington,2006,11.00036761,2
73336,37187,North Carolina,Washington,2007,10.6173113,2
73337,37187,North Carolina,Washington,2008,10.9014973,2
73338,37187,North Carolina,Washington,2009,8.422305258,2
73339,37187,North Carolina,Washington,2010,9.182066959,2
73340,37187,North Carolina,Washington,2011,9.012855586,2
73341,37189,North Carolina,Watauga,2001,12.65975893,2
73342,37189,North Carolina,Watauga,2002,11.32620332,2
73343,37189,North Carolina,Watauga,2003,10.88621611,2
73344,37189,North Carolina,Watauga,2004,11.37447895,2
73345,37189,North Carolina,Watauga,2005,11.83020283,2
73346,37189,North Carolina,Watauga,2006,11.37063333,2
73347,37189,North Carolina,Watauga,2007,12.23367941,2
73348,37189,North Carolina,Watauga,2008,10.47165803,2
73349,37189,North Carolina,Watauga,2009,8.874372499,2
73350,37189,North Carolina,Watauga,2010,9.464422427,2
73351,37189,North Carolina,Watauga,2011,8.676801767,2
73352,37191,North Carolina,Wayne,2001,14.89516287,2
73353,37191,North Carolina,Wayne,2002,13.45145711,2
73354,37191,North Carolina,Wayne,2003,13.40322061,2
73355,37191,North Carolina,Wayne,2004,13.18715371,2
73356,37191,North Carolina,Wayne,2005,13.66226793,2
73357,37191,North Carolina,Wayne,2006,13.50420494,2
73358,37191,North Carolina,Wayne,2007,13.15010977,2
73359,37191,North Carolina,Wayne,2008,12.08772166,2
73360,37191,North Carolina,Wayne,2009,9.843024375,2
73361,37191,North Carolina,Wayne,2010,10.75392414,2
73362,37191,North Carolina,Wayne,2011,10.54222208,2
73363,37193,North Carolina,Wilkes,2001,14.86076676,2
73364,37193,North Carolina,Wilkes,2002,13.98847855,2
73365,37193,North Carolina,Wilkes,2003,13.21517918,2
73366,37193,North Carolina,Wilkes,2004,13.88477058,2
73367,37193,North Carolina,Wilkes,2005,13.86087507,2
73368,37193,North Carolina,Wilkes,2006,13.66793757,2
73369,37193,North Carolina,Wilkes,2007,14.35497462,2
73370,37193,North Carolina,Wilkes,2008,11.75922328,2
73371,37193,North Carolina,Wilkes,2009,10.02975734,2
73372,37193,North Carolina,Wilkes,2010,10.70800516,2
73373,37193,North Carolina,Wilkes,2011,9.500690649,2
73374,37195,North Carolina,Wilson,2001,14.49203349,2
73375,37195,North Carolina,Wilson,2002,13.04712673,2
73376,37195,North Carolina,Wilson,2003,12.99579521,2
73377,37195,North Carolina,Wilson,2004,12.77094699,2
73378,37195,North Carolina,Wilson,2005,13.33197104,2
73379,37195,North Carolina,Wilson,2006,13.11435236,2
73380,37195,North Carolina,Wilson,2007,12.95466298,2
73381,37195,North Carolina,Wilson,2008,11.71184083,2
73382,37195,North Carolina,Wilson,2009,9.429350638,2
73383,37195,North Carolina,Wilson,2010,10.32289426,2
73384,37195,North Carolina,Wilson,2011,9.985691332,2
73385,37197,North Carolina,Yadkin,2001,15.36833321,2
73386,37197,North Carolina,Yadkin,2002,14.50547708,2
73387,37197,North Carolina,Yadkin,2003,13.79576932,2
73388,37197,North Carolina,Yadkin,2004,14.53428689,2
73389,37197,North Carolina,Yadkin,2005,14.26906199,2
73390,37197,North Carolina,Yadkin,2006,14.32425536,2
73391,37197,North Carolina,Yadkin,2007,14.80506513,2
73392,37197,North Carolina,Yadkin,2008,12.26383713,2
73393,37197,North Carolina,Yadkin,2009,10.16490878,2
73394,37197,North Carolina,Yadkin,2010,10.98883228,2
73395,37197,North Carolina,Yadkin,2011,9.779349249,2
73396,37199,North Carolina,Yancey,2001,12.45133561,2
73397,37199,North Carolina,Yancey,2002,11.31435785,2
73398,37199,North Carolina,Yancey,2003,10.94498684,2
73399,37199,North Carolina,Yancey,2004,11.21001207,2
73400,37199,North Carolina,Yancey,2005,11.5387271,2
73401,37199,North Carolina,Yancey,2006,11.54311934,2
73402,37199,North Carolina,Yancey,2007,12.39900249,2
73403,37199,North Carolina,Yancey,2008,10.7334039,2
73404,37199,North Carolina,Yancey,2009,9.263492915,2
73405,37199,North Carolina,Yancey,2010,9.96206666,2
73406,37199,North Carolina,Yancey,2011,9.01596337,2
73407,38001,North Dakota,Adams,2001,7.431229797,2
73408,38001,North Dakota,Adams,2002,6.118760726,2
73409,38001,North Dakota,Adams,2003,6.910077395,2
73410,38001,North Dakota,Adams,2004,6.793911098,2
73411,38001,North Dakota,Adams,2005,6.240549016,2
73412,38001,North Dakota,Adams,2006,6.739303268,2
73413,38001,North Dakota,Adams,2007,6.562655647,2
73414,38001,North Dakota,Adams,2008,6.468507342,2
73415,38001,North Dakota,Adams,2009,6.891348816,2
73416,38001,North Dakota,Adams,2010,6.568732241,2
73417,38001,North Dakota,Adams,2011,6.226640501,2
73418,38003,North Dakota,Barnes,2001,8.792422351,2
73419,38003,North Dakota,Barnes,2002,7.58136174,2
73420,38003,North Dakota,Barnes,2003,7.685572556,2
73421,38003,North Dakota,Barnes,2004,8.093499836,2
73422,38003,North Dakota,Barnes,2005,8.197848268,2
73423,38003,North Dakota,Barnes,2006,7.906955592,2
73424,38003,North Dakota,Barnes,2007,7.946804501,2
73425,38003,North Dakota,Barnes,2008,8.047901169,2
73426,38003,North Dakota,Barnes,2009,8.241877121,2
73427,38003,North Dakota,Barnes,2010,8.003820332,2
73428,38003,North Dakota,Barnes,2011,7.461831345,2
73429,38005,North Dakota,Benson,2001,8.479840638,2
73430,38005,North Dakota,Benson,2002,7.339989252,2
73431,38005,North Dakota,Benson,2003,7.67291911,2
73432,38005,North Dakota,Benson,2004,7.841027322,2
73433,38005,North Dakota,Benson,2005,7.671929773,2
73434,38005,North Dakota,Benson,2006,7.636441564,2
73435,38005,North Dakota,Benson,2007,7.547206241,2
73436,38005,North Dakota,Benson,2008,7.776195787,2
73437,38005,North Dakota,Benson,2009,8.086187173,2
73438,38005,North Dakota,Benson,2010,7.797202123,2
73439,38005,North Dakota,Benson,2011,7.223133805,2
73440,38007,North Dakota,Billings,2001,7.090690395,2
73441,38007,North Dakota,Billings,2002,5.786706622,2
73442,38007,North Dakota,Billings,2003,6.337418545,2
73443,38007,North Dakota,Billings,2004,6.547017699,2
73444,38007,North Dakota,Billings,2005,5.834153197,2
73445,38007,North Dakota,Billings,2006,6.179776951,2
73446,38007,North Dakota,Billings,2007,6.119529729,2
73447,38007,North Dakota,Billings,2008,6.162700186,2
73448,38007,North Dakota,Billings,2009,6.601795129,2
73449,38007,North Dakota,Billings,2010,6.28958577,2
73450,38007,North Dakota,Billings,2011,6.053227666,2
73451,38009,North Dakota,Bottineau,2001,9.034174455,2
73452,38009,North Dakota,Bottineau,2002,7.161333293,2
73453,38009,North Dakota,Bottineau,2003,7.30597746,2
73454,38009,North Dakota,Bottineau,2004,7.672846216,2
73455,38009,North Dakota,Bottineau,2005,7.362921532,2
73456,38009,North Dakota,Bottineau,2006,7.480833822,2
73457,38009,North Dakota,Bottineau,2007,7.283851014,2
73458,38009,North Dakota,Bottineau,2008,7.673003544,2
73459,38009,North Dakota,Bottineau,2009,8.068837992,2
73460,38009,North Dakota,Bottineau,2010,7.730132277,2
73461,38009,North Dakota,Bottineau,2011,7.208128523,2
73462,38011,North Dakota,Bowman,2001,7.155540022,2
73463,38011,North Dakota,Bowman,2002,5.893620003,2
73464,38011,North Dakota,Bowman,2003,6.595772986,2
73465,38011,North Dakota,Bowman,2004,6.468065852,2
73466,38011,North Dakota,Bowman,2005,5.925032329,2
73467,38011,North Dakota,Bowman,2006,6.508860962,2
73468,38011,North Dakota,Bowman,2007,6.211444479,2
73469,38011,North Dakota,Bowman,2008,6.242754352,2
73470,38011,North Dakota,Bowman,2009,6.681994704,2
73471,38011,North Dakota,Bowman,2010,6.374692375,2
73472,38011,North Dakota,Bowman,2011,6.117041803,2
73473,38013,North Dakota,Burke,2001,8.101354808,2
73474,38013,North Dakota,Burke,2002,6.78443214,2
73475,38013,North Dakota,Burke,2003,6.427246696,2
73476,38013,North Dakota,Burke,2004,7.628597199,2
73477,38013,North Dakota,Burke,2005,7.02385566,2
73478,38013,North Dakota,Burke,2006,7.29424863,2
73479,38013,North Dakota,Burke,2007,6.835320085,2
73480,38013,North Dakota,Burke,2008,7.147871907,2
73481,38013,North Dakota,Burke,2009,7.644081995,2
73482,38013,North Dakota,Burke,2010,7.329545852,2
73483,38013,North Dakota,Burke,2011,6.760071142,2
73484,38015,North Dakota,Burleigh,2001,8.705216455,2
73485,38015,North Dakota,Burleigh,2002,7.530879997,2
73486,38015,North Dakota,Burleigh,2003,7.9130482,2
73487,38015,North Dakota,Burleigh,2004,7.780512306,2
73488,38015,North Dakota,Burleigh,2005,7.740913775,2
73489,38015,North Dakota,Burleigh,2006,7.685628926,2
73490,38015,North Dakota,Burleigh,2007,7.568016071,2
73491,38015,North Dakota,Burleigh,2008,7.702419396,2
73492,38015,North Dakota,Burleigh,2009,7.853459934,2
73493,38015,North Dakota,Burleigh,2010,7.947410551,2
73494,38015,North Dakota,Burleigh,2011,7.07139371,2
73495,38017,North Dakota,Cass,2001,9.923528145,2
73496,38017,North Dakota,Cass,2002,8.414706666,2
73497,38017,North Dakota,Cass,2003,7.817209134,2
73498,38017,North Dakota,Cass,2004,8.881969044,2
73499,38017,North Dakota,Cass,2005,9.106309074,2
73500,38017,North Dakota,Cass,2006,8.667873682,2
73501,38017,North Dakota,Cass,2007,8.815165077,2
73502,38017,North Dakota,Cass,2008,8.958920874,2
73503,38017,North Dakota,Cass,2009,8.936429093,2
73504,38017,North Dakota,Cass,2010,8.9543136,2
73505,38017,North Dakota,Cass,2011,8.540627173,2
73506,38019,North Dakota,Cavalier,2001,8.227739173,2
73507,38019,North Dakota,Cavalier,2002,7.226435411,2
73508,38019,North Dakota,Cavalier,2003,7.603846649,2
73509,38019,North Dakota,Cavalier,2004,7.702187874,2
73510,38019,North Dakota,Cavalier,2005,7.489537937,2
73511,38019,North Dakota,Cavalier,2006,7.490237104,2
73512,38019,North Dakota,Cavalier,2007,7.34227543,2
73513,38019,North Dakota,Cavalier,2008,7.626895858,2
73514,38019,North Dakota,Cavalier,2009,8.127743945,2
73515,38019,North Dakota,Cavalier,2010,7.557937858,2
73516,38019,North Dakota,Cavalier,2011,7.281293874,2
73517,38021,North Dakota,Dickey,2001,8.821095581,2
73518,38021,North Dakota,Dickey,2002,7.630871795,2
73519,38021,North Dakota,Dickey,2003,7.995711112,2
73520,38021,North Dakota,Dickey,2004,8.243675475,2
73521,38021,North Dakota,Dickey,2005,8.272662063,2
73522,38021,North Dakota,Dickey,2006,8.044636173,2
73523,38021,North Dakota,Dickey,2007,8.194561271,2
73524,38021,North Dakota,Dickey,2008,8.106783883,2
73525,38021,North Dakota,Dickey,2009,8.3492222,2
73526,38021,North Dakota,Dickey,2010,8.084877112,2
73527,38021,North Dakota,Dickey,2011,7.408121562,2
73528,38023,North Dakota,Divide,2001,8.082181838,2
73529,38023,North Dakota,Divide,2002,6.457370077,2
73530,38023,North Dakota,Divide,2003,6.420749397,2
73531,38023,North Dakota,Divide,2004,7.121728923,2
73532,38023,North Dakota,Divide,2005,6.471905211,2
73533,38023,North Dakota,Divide,2006,6.850970022,2
73534,38023,North Dakota,Divide,2007,6.596745082,2
73535,38023,North Dakota,Divide,2008,6.931028107,2
73536,38023,North Dakota,Divide,2009,7.540781011,2
73537,38023,North Dakota,Divide,2010,7.094576559,2
73538,38023,North Dakota,Divide,2011,6.726332405,2
73539,38025,North Dakota,Dunn,2001,7.595615759,2
73540,38025,North Dakota,Dunn,2002,6.193434455,2
73541,38025,North Dakota,Dunn,2003,6.569372348,2
73542,38025,North Dakota,Dunn,2004,6.771240743,2
73543,38025,North Dakota,Dunn,2005,6.155672126,2
73544,38025,North Dakota,Dunn,2006,6.519834436,2
73545,38025,North Dakota,Dunn,2007,6.463930521,2
73546,38025,North Dakota,Dunn,2008,6.633167757,2
73547,38025,North Dakota,Dunn,2009,7.082065173,2
73548,38025,North Dakota,Dunn,2010,6.792722759,2
73549,38025,North Dakota,Dunn,2011,6.449850104,2
73550,38027,North Dakota,Eddy,2001,8.3189012,2
73551,38027,North Dakota,Eddy,2002,7.211430323,2
73552,38027,North Dakota,Eddy,2003,7.505610296,2
73553,38027,North Dakota,Eddy,2004,7.711677891,2
73554,38027,North Dakota,Eddy,2005,7.588279611,2
73555,38027,North Dakota,Eddy,2006,7.515425058,2
73556,38027,North Dakota,Eddy,2007,7.428307948,2
73557,38027,North Dakota,Eddy,2008,7.567639038,2
73558,38027,North Dakota,Eddy,2009,7.883572063,2
73559,38027,North Dakota,Eddy,2010,7.55186109,2
73560,38027,North Dakota,Eddy,2011,6.983947041,2
73561,38029,North Dakota,Emmons,2001,8.034688504,2
73562,38029,North Dakota,Emmons,2002,6.668740638,2
73563,38029,North Dakota,Emmons,2003,7.344040195,2
73564,38029,North Dakota,Emmons,2004,7.265574489,2
73565,38029,North Dakota,Emmons,2005,6.9561154,2
73566,38029,North Dakota,Emmons,2006,7.171863392,2
73567,38029,North Dakota,Emmons,2007,7.206661696,2
73568,38029,North Dakota,Emmons,2008,7.312015082,2
73569,38029,North Dakota,Emmons,2009,7.586068219,2
73570,38029,North Dakota,Emmons,2010,7.413344044,2
73571,38029,North Dakota,Emmons,2011,6.646556584,2
73572,38031,North Dakota,Foster,2001,8.33724531,2
73573,38031,North Dakota,Foster,2002,7.21740006,2
73574,38031,North Dakota,Foster,2003,7.505746189,2
73575,38031,North Dakota,Foster,2004,7.713373992,2
73576,38031,North Dakota,Foster,2005,7.706034318,2
73577,38031,North Dakota,Foster,2006,7.543772575,2
73578,38031,North Dakota,Foster,2007,7.470336203,2
73579,38031,North Dakota,Foster,2008,7.634791426,2
73580,38031,North Dakota,Foster,2009,7.923370381,2
73581,38031,North Dakota,Foster,2010,7.627655679,2
73582,38031,North Dakota,Foster,2011,6.997775918,2
73583,38033,North Dakota,Golden Valley,2001,7.174986047,2
73584,38033,North Dakota,Golden Valley,2002,5.967004463,2
73585,38033,North Dakota,Golden Valley,2003,6.585315537,2
73586,38033,North Dakota,Golden Valley,2004,6.598602555,2
73587,38033,North Dakota,Golden Valley,2005,5.93472717,2
73588,38033,North Dakota,Golden Valley,2006,6.307946808,2
73589,38033,North Dakota,Golden Valley,2007,6.187308367,2
73590,38033,North Dakota,Golden Valley,2008,6.257348183,2
73591,38033,North Dakota,Golden Valley,2009,6.662850553,2
73592,38033,North Dakota,Golden Valley,2010,6.372485449,2
73593,38033,North Dakota,Golden Valley,2011,6.081972137,2
73594,38035,North Dakota,Grand Forks,2001,9.22202543,2
73595,38035,North Dakota,Grand Forks,2002,8.139302241,2
73596,38035,North Dakota,Grand Forks,2003,8.299764655,2
73597,38035,North Dakota,Grand Forks,2004,8.640793197,2
73598,38035,North Dakota,Grand Forks,2005,8.678155496,2
73599,38035,North Dakota,Grand Forks,2006,8.32302986,2
73600,38035,North Dakota,Grand Forks,2007,8.35892283,2
73601,38035,North Dakota,Grand Forks,2008,8.45497171,2
73602,38035,North Dakota,Grand Forks,2009,8.731404181,2
73603,38035,North Dakota,Grand Forks,2010,8.383357268,2
73604,38035,North Dakota,Grand Forks,2011,8.153169227,2
73605,38037,North Dakota,Grant,2001,7.806954901,2
73606,38037,North Dakota,Grant,2002,6.339136666,2
73607,38037,North Dakota,Grant,2003,7.010730148,2
73608,38037,North Dakota,Grant,2004,6.984806694,2
73609,38037,North Dakota,Grant,2005,6.457118871,2
73610,38037,North Dakota,Grant,2006,6.836870975,2
73611,38037,North Dakota,Grant,2007,6.686651641,2
73612,38037,North Dakota,Grant,2008,6.80464241,2
73613,38037,North Dakota,Grant,2009,7.143775934,2
73614,38037,North Dakota,Grant,2010,6.933502918,2
73615,38037,North Dakota,Grant,2011,6.330554885,2
73616,38039,North Dakota,Griggs,2001,8.416517808,2
73617,38039,North Dakota,Griggs,2002,7.336702753,2
73618,38039,North Dakota,Griggs,2003,7.507310118,2
73619,38039,North Dakota,Griggs,2004,7.805639801,2
73620,38039,North Dakota,Griggs,2005,7.828183444,2
73621,38039,North Dakota,Griggs,2006,7.634155121,2
73622,38039,North Dakota,Griggs,2007,7.567978164,2
73623,38039,North Dakota,Griggs,2008,7.690731292,2
73624,38039,North Dakota,Griggs,2009,8.002169375,2
73625,38039,North Dakota,Griggs,2010,7.661737696,2
73626,38039,North Dakota,Griggs,2011,7.120794975,2
73627,38041,North Dakota,Hettinger,2001,7.692437077,2
73628,38041,North Dakota,Hettinger,2002,6.290228195,2
73629,38041,North Dakota,Hettinger,2003,6.97192374,2
73630,38041,North Dakota,Hettinger,2004,6.979678552,2
73631,38041,North Dakota,Hettinger,2005,6.396805244,2
73632,38041,North Dakota,Hettinger,2006,6.807509088,2
73633,38041,North Dakota,Hettinger,2007,6.745903148,2
73634,38041,North Dakota,Hettinger,2008,6.691089246,2
73635,38041,North Dakota,Hettinger,2009,7.065973625,2
73636,38041,North Dakota,Hettinger,2010,6.755166671,2
73637,38041,North Dakota,Hettinger,2011,6.385582529,2
73638,38043,North Dakota,Kidder,2001,8.070295595,2
73639,38043,North Dakota,Kidder,2002,6.809189652,2
73640,38043,North Dakota,Kidder,2003,7.21608911,2
73641,38043,North Dakota,Kidder,2004,7.249115907,2
73642,38043,North Dakota,Kidder,2005,6.966204858,2
73643,38043,North Dakota,Kidder,2006,7.162031433,2
73644,38043,North Dakota,Kidder,2007,7.141368718,2
73645,38043,North Dakota,Kidder,2008,7.318128342,2
73646,38043,North Dakota,Kidder,2009,7.629273293,2
73647,38043,North Dakota,Kidder,2010,7.464337301,2
73648,38043,North Dakota,Kidder,2011,6.699081808,2
73649,38045,North Dakota,LaMoure,2001,8.684981847,2
73650,38045,North Dakota,LaMoure,2002,7.467964718,2
73651,38045,North Dakota,LaMoure,2003,7.759365844,2
73652,38045,North Dakota,LaMoure,2004,8.036999571,2
73653,38045,North Dakota,LaMoure,2005,8.092366123,2
73654,38045,North Dakota,LaMoure,2006,7.851884197,2
73655,38045,North Dakota,LaMoure,2007,7.932623962,2
73656,38045,North Dakota,LaMoure,2008,7.967709131,2
73657,38045,North Dakota,LaMoure,2009,8.189076449,2
73658,38045,North Dakota,LaMoure,2010,7.962955252,2
73659,38045,North Dakota,LaMoure,2011,7.317809871,2
73660,38047,North Dakota,Logan,2001,7.946006263,2
73661,38047,North Dakota,Logan,2002,6.749559597,2
73662,38047,North Dakota,Logan,2003,7.259473107,2
73663,38047,North Dakota,Logan,2004,7.267956768,2
73664,38047,North Dakota,Logan,2005,7.055668255,2
73665,38047,North Dakota,Logan,2006,7.165533151,2
73666,38047,North Dakota,Logan,2007,7.193848762,2
73667,38047,North Dakota,Logan,2008,7.407160238,2
73668,38047,North Dakota,Logan,2009,7.694827118,2
73669,38047,North Dakota,Logan,2010,7.447436668,2
73670,38047,North Dakota,Logan,2011,6.730444879,2
73671,38049,North Dakota,McHenry,2001,8.098258649,2
73672,38049,North Dakota,McHenry,2002,7.086027129,2
73673,38049,North Dakota,McHenry,2003,7.329957356,2
73674,38049,North Dakota,McHenry,2004,7.580806536,2
73675,38049,North Dakota,McHenry,2005,7.290606644,2
73676,38049,North Dakota,McHenry,2006,7.365630663,2
73677,38049,North Dakota,McHenry,2007,7.212560252,2
73678,38049,North Dakota,McHenry,2008,7.557529831,2
73679,38049,North Dakota,McHenry,2009,7.883224847,2
73680,38049,North Dakota,McHenry,2010,7.594832342,2
73681,38049,North Dakota,McHenry,2011,6.981385808,2
73682,38051,North Dakota,McIntosh,2001,8.027759611,2
73683,38051,North Dakota,McIntosh,2002,6.814356419,2
73684,38051,North Dakota,McIntosh,2003,7.386380019,2
73685,38051,North Dakota,McIntosh,2004,7.363782227,2
73686,38051,North Dakota,McIntosh,2005,7.167872488,2
73687,38051,North Dakota,McIntosh,2006,7.237995252,2
73688,38051,North Dakota,McIntosh,2007,7.30830894,2
73689,38051,North Dakota,McIntosh,2008,7.447324811,2
73690,38051,North Dakota,McIntosh,2009,7.7253156,2
73691,38051,North Dakota,McIntosh,2010,7.470930436,2
73692,38051,North Dakota,McIntosh,2011,6.807256068,2
73693,38053,North Dakota,McKenzie,2001,7.805742263,2
73694,38053,North Dakota,McKenzie,2002,6.313391474,2
73695,38053,North Dakota,McKenzie,2003,6.516947636,2
73696,38053,North Dakota,McKenzie,2004,6.938190866,2
73697,38053,North Dakota,McKenzie,2005,6.275642247,2
73698,38053,North Dakota,McKenzie,2006,6.574339227,2
73699,38053,North Dakota,McKenzie,2007,6.772340334,2
73700,38053,North Dakota,McKenzie,2008,6.91393476,2
73701,38053,North Dakota,McKenzie,2009,7.339712307,2
73702,38053,North Dakota,McKenzie,2010,7.138699441,2
73703,38053,North Dakota,McKenzie,2011,6.76001446,2
73704,38055,North Dakota,McLean,2001,8.596380468,2
73705,38055,North Dakota,McLean,2002,7.065587888,2
73706,38055,North Dakota,McLean,2003,7.32558049,2
73707,38055,North Dakota,McLean,2004,7.597679934,2
73708,38055,North Dakota,McLean,2005,7.172827364,2
73709,38055,North Dakota,McLean,2006,7.29906374,2
73710,38055,North Dakota,McLean,2007,7.331542145,2
73711,38055,North Dakota,McLean,2008,7.74106435,2
73712,38055,North Dakota,McLean,2009,7.8275502,2
73713,38055,North Dakota,McLean,2010,7.790133915,2
73714,38055,North Dakota,McLean,2011,6.965330795,2
73715,38057,North Dakota,Mercer,2001,8.160754066,2
73716,38057,North Dakota,Mercer,2002,6.848780167,2
73717,38057,North Dakota,Mercer,2003,7.145114932,2
73718,38057,North Dakota,Mercer,2004,7.380315486,2
73719,38057,North Dakota,Mercer,2005,6.874754989,2
73720,38057,North Dakota,Mercer,2006,7.119003551,2
73721,38057,North Dakota,Mercer,2007,7.120565715,2
